frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
0,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7836710214614868,388,119,62,89,396,156,415,155,398,173,402,188,417,187
1,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.78346848487854,389,119,61,89,396,156,415,155,398,173,402,188,417,187
2,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7832107543945312,389,119,61,89,396,156,415,155,398,173,402,188,417,187
3,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7835612297058105,389,119,61,89,396,156,415,155,398,173,402,188,417,187
4,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7827253341674805,388,119,62,89,396,156,415,155,398,173,402,188,417,187
5,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7845849394798279,388,119,62,89,396,156,415,155,398,173,402,188,417,187
6,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7845149636268616,388,119,62,90,396,156,415,155,398,173,402,188,417,187
7,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7851542234420776,388,119,62,90,396,156,415,155,398,173,402,188,417,187
8,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7846953868865967,388,119,62,90,396,156,415,155,398,173,402,188,417,187
9,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7851073145866394,388,119,62,90,396,156,415,155,398,173,401,188,417,187
10,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7856373190879822,388,119,62,90,396,156,415,155,398,173,401,188,417,187
11,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7862017750740051,388,119,62,90,396,156,415,155,398,173,401,188,417,187
12,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7867720723152161,388,118,62,91,396,156,415,155,398,173,401,188,417,187
13,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7865942716598511,388,119,62,90,396,156,415,155,398,173,401,188,417,187
14,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7872326374053955,388,119,63,90,396,156,415,155,398,173,401,188,417,187
15,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7887863516807556,388,119,62,90,396,156,415,155,397,173,401,188,417,187
16,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7893823981285095,388,119,62,90,396,156,415,155,398,173,402,188,417,187
17,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.789134681224823,388,119,62,90,396,156,415,155,398,173,401,188,417,187
18,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7892526388168335,388,119,62,89,396,156,415,155,398,173,402,188,417,187
19,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7877693772315979,388,119,62,90,396,156,415,155,398,173,401,188,417,187
20,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7887270450592041,388,119,62,90,396,156,415,155,397,173,401,188,417,187
21,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7885250449180603,388,119,62,90,396,156,415,155,397,173,401,188,417,187
22,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.787147045135498,388,119,62,90,396,156,415,155,398,173,401,188,417,187
23,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7865254878997803,388,119,62,90,395,156,415,155,397,173,401,188,417,187
24,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7861997485160828,388,118,62,91,396,156,415,155,397,173,401,188,417,187
25,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7864969372749329,388,118,62,91,395,156,415,155,397,173,401,188,417,187
26,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7865931987762451,388,118,62,91,395,156,415,155,397,173,401,188,417,187
27,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7867862582206726,388,118,63,91,395,156,415,155,397,173,401,188,417,187
28,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7866196632385254,388,118,63,91,395,156,415,155,397,173,401,188,417,187
29,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7864461541175842,388,118,63,91,395,156,415,155,397,173,401,188,417,187
30,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7860487699508667,388,118,63,91,396,156,415,155,398,173,401,188,417,187
31,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7870208621025085,388,119,63,90,396,156,415,155,398,173,401,188,417,187
32,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7868996858596802,388,119,63,90,396,156,415,155,398,173,401,188,417,187
33,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7865080833435059,388,119,63,90,396,156,415,155,398,173,401,188,417,187
34,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7880845665931702,388,119,63,90,396,156,415,155,398,173,401,188,417,187
35,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.787723958492279,388,119,63,90,396,156,415,155,398,173,401,188,417,187
36,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7879754900932312,388,118,63,91,396,156,415,155,398,173,401,188,417,187
37,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.788040816783905,388,118,63,91,396,156,415,155,398,173,401,188,417,187
38,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7887829542160034,388,118,63,91,396,156,415,155,397,173,401,188,417,187
39,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7876011729240417,388,118,63,91,396,156,415,155,397,173,401,188,417,187
40,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7875808477401733,388,118,63,92,396,156,415,155,398,173,401,188,417,187
41,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7886266708374023,388,118,63,92,396,156,415,155,397,173,401,188,417,187
42,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7870861887931824,388,118,63,91,396,156,415,155,397,173,401,188,417,187
43,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7859558463096619,388,119,63,91,396,156,415,155,398,173,401,188,417,187
44,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7861620187759399,388,119,63,91,396,156,415,155,398,173,401,188,417,187
45,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7856777310371399,388,119,63,91,396,156,415,155,398,173,401,188,417,187
46,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7852793335914612,388,118,63,91,396,156,415,155,397,173,401,188,417,187
47,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7864941358566284,388,119,63,90,396,156,415,155,397,173,401,188,417,187
48,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.78777015209198,388,119,63,90,396,156,415,155,397,173,401,188,417,187
49,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7870305776596069,388,119,63,90,395,156,415,155,397,173,401,188,417,187
50,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.787336528301239,388,119,63,91,395,156,415,155,397,173,401,188,417,187
51,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7884202003479004,388,118,63,92,395,156,415,155,397,173,401,188,417,187
52,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7862260937690735,387,118,64,92,395,156,416,155,398,173,401,188,417,187
53,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7872505187988281,388,118,63,92,395,156,416,155,398,173,401,188,417,187
54,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.787777304649353,388,118,63,92,395,156,415,155,398,173,401,188,417,187
55,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7877662181854248,388,119,63,91,395,156,415,155,398,173,401,188,417,187
56,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7874289155006409,388,118,63,91,395,156,416,155,398,173,401,188,417,187
57,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7872540354728699,388,118,63,91,395,156,415,155,398,173,401,188,417,187
58,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7867701649665833,388,119,63,90,396,156,415,155,398,173,401,188,417,187
59,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7836809158325195,388,118,63,91,395,156,415,155,398,173,401,188,417,187
60,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7841541767120361,388,118,63,91,395,156,415,155,398,173,401,188,417,187
61,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7843809127807617,388,118,63,91,396,156,416,155,398,173,401,188,417,187
62,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7839199304580688,388,118,63,91,396,156,415,155,398,173,401,188,417,187
63,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7836977243423462,388,118,63,91,396,156,416,155,398,173,401,188,417,187
64,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7829656600952148,388,118,63,91,396,156,416,155,398,173,401,188,417,187
65,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7823302149772644,388,118,63,92,396,156,416,155,398,173,401,188,417,187
66,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7825915217399597,388,118,63,91,396,156,416,155,398,173,401,188,417,187
67,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.781497597694397,388,118,63,91,396,156,416,155,398,173,401,188,417,187
68,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7810691595077515,388,118,63,91,396,156,416,155,398,173,401,188,417,187
69,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7816290855407715,388,118,63,91,396,156,416,155,398,173,401,188,417,187
70,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7791090607643127,388,118,63,91,396,156,416,155,398,173,401,188,417,187
71,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7781845927238464,388,118,63,91,396,156,416,155,398,173,402,188,417,187
72,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7804137468338013,388,118,63,91,396,156,416,155,398,173,402,188,417,187
73,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7809334993362427,388,118,63,91,396,156,416,155,398,173,402,188,417,187
74,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7813073992729187,388,119,63,90,396,156,416,155,398,173,402,188,417,187
75,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7811282277107239,388,119,63,90,396,156,416,155,398,173,402,188,417,187
76,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7796117067337036,388,118,63,91,396,156,416,155,398,173,402,188,417,187
77,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7792306542396545,388,118,63,91,396,156,416,155,398,173,402,188,417,187
78,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7783969640731812,388,118,63,91,396,156,416,155,398,173,402,188,417,187
79,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7787842154502869,388,118,63,91,396,156,415,155,398,173,402,189,417,187
80,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7783477902412415,388,118,63,91,396,156,416,155,398,173,402,188,417,187
81,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7801908850669861,388,118,63,91,396,156,416,155,398,173,402,188,417,187
82,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7812730073928833,388,118,62,91,396,156,415,155,398,173,402,188,417,187
83,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7819675207138062,388,118,62,91,396,156,415,155,398,173,402,188,417,187
84,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7825840711593628,388,118,62,91,396,156,415,155,398,173,402,188,417,187
85,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7824669480323792,388,118,62,91,396,156,415,155,398,173,402,188,417,187
86,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7793002724647522,388,118,62,91,396,156,415,155,398,173,402,189,417,187
87,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.781744658946991,388,118,62,91,396,156,415,155,398,173,401,188,417,187
88,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7818644642829895,388,118,62,91,396,156,415,155,398,173,401,188,417,187
89,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7817825675010681,388,118,62,91,396,156,415,155,398,173,401,188,417,187
90,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7821319699287415,388,119,62,90,396,156,415,155,398,173,401,188,417,187
91,data/processed/FI/video/c7tczvW3_dQ.002.mp4,0.7814192771911621,388,119,62,90,396,156,415,155,398,173,402,188,417,187
