frame_id,source,score,x,y,w,h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,left_mouth_x,left_mouth_y,right_mouth_x,right_mouth_y
310,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7394871711730957,256,94,25,34,261,109,270,109,264,115,263,121,271,120
311,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7406964302062988,256,94,25,34,261,109,270,109,264,115,263,121,271,120
312,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7266251444816589,258,91,25,35,262,107,272,105,266,112,265,118,272,117
313,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7261103391647339,258,91,25,35,262,106,272,105,266,112,265,118,273,118
314,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7128568291664124,261,90,25,35,267,107,276,105,271,113,270,118,278,116
315,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7132835388183594,261,90,25,35,267,107,276,105,271,113,270,118,278,117
316,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7113792300224304,261,90,25,35,267,107,276,105,271,113,270,118,278,117
317,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7062622308731079,260,89,24,35,265,106,274,104,269,112,268,117,275,116
321,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7270743250846863,263,88,24,33,268,103,277,102,271,109,271,114,278,113
322,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.775688111782074,273,81,22,33,277,95,287,94,282,100,280,106,288,106
323,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7757642269134521,273,81,22,33,277,95,287,94,282,100,280,106,288,106
324,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.775805652141571,273,81,22,33,277,95,287,94,282,100,280,106,288,106
325,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7673403024673462,283,78,22,33,288,92,297,91,292,97,290,103,297,103
326,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7674095034599304,283,78,22,33,288,92,297,91,292,97,290,103,297,103
327,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7250697612762451,278,81,20,32,282,92,291,91,286,98,285,105,291,104
328,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.722829282283783,278,81,20,32,282,92,291,91,286,98,285,104,291,104
329,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7318795919418335,265,84,21,31,268,97,276,96,271,102,272,108,277,107
330,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.732154905796051,265,84,21,31,268,97,276,96,271,102,272,107,277,107
331,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7336189150810242,258,90,22,30,262,103,269,101,264,108,265,113,271,112
332,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7332291603088379,258,90,22,30,262,103,269,101,264,108,265,113,271,112
333,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7408590912818909,259,87,22,32,262,101,269,100,264,107,266,112,271,110
334,data/raw/MOSEI/V1/Processed/video/100499_3.mp4,0.7412126064300537,259,88,22,31,262,102,268,100,264,107,266,112,271,111
